1000
6.40
Pchamber	Preservoir	Thrust	Temp
1544.5498	1569.2598	69.6234	23.6453
1545.0880	1568.7604	69.3237	23.6453
1545.6262	1567.7617	69.4736	23.6453
1546.1644	1566.2636	69.4736	23.6453
1545.0880	1567.2623	69.6234	23.6453
1544.5498	1566.2636	69.4736	23.6453
1544.0116	1566.2636	69.3237	23.6453
1544.0116	1566.7630	69.4736	23.6453
1543.4735	1565.2649	69.4736	23.6453
1542.9353	1565.2649	69.3237	23.6453
1542.3971	1565.2649	69.3237	23.6453
1542.3971	1564.2662	69.3237	23.6453
1541.8589	1564.7655	69.3237	23.6453
1542.3971	1564.2662	69.1738	23.6453
1542.3971	1563.7668	69.3237	23.6453
1542.3971	1564.2662	69.3237	23.6453
1542.9353	1564.2662	69.4736	23.6453
1541.8589	1563.2674	69.3237	23.4396
1541.3207	1562.7681	69.0239	23.4396
1541.8589	1562.7681	69.3237	23.4396
1542.3971	1563.7668	69.4736	23.4396
1541.3207	1562.2687	69.3237	23.4396
1541.8589	1562.2687	69.1738	23.4396
1542.3971	1562.7681	69.3237	23.4396
1542.3971	1562.2687	69.3237	23.4396
1541.3207	1560.7706	69.3237	23.4396
1541.8589	1561.2700	69.1738	23.4396
1541.8589	1561.7693	69.3237	23.4396
1541.8589	1561.7693	69.3237	23.4396
1539.7062	1562.2687	69.3237	23.4396
1541.8589	1561.7693	69.1738	23.4396
1541.8589	1561.2700	69.3237	23.4396
1542.3971	1562.2687	69.3237	23.4396
1541.8589	1561.7693	69.3237	23.4396
1541.3207	1561.7693	69.0239	23.4396
1542.9353	1561.2700	69.3237	23.4396
1542.9353	1562.2687	69.1738	23.4396
1542.9353	1561.2700	69.3237	23.4396
1542.9353	1561.7693	69.3237	23.4396
1544.0116	1562.2687	69.3237	23.4396
1544.0116	1561.7693	69.3237	23.4396
1543.4735	1562.2687	69.3237	23.4396
1544.0116	1561.2700	69.3237	23.4396
1543.4735	1562.7681	69.3237	23.4396
1544.5498	1562.2687	69.1738	23.4396
1545.0880	1562.2687	69.6234	23.4396
1544.5498	1562.2687	69.1738	23.4396
1545.0880	1562.7681	69.3237	23.4396
1546.1644	1562.7681	69.3237	23.4396
1546.1644	1563.7668	69.4736	23.4396
1546.1644	1563.2674	69.4736	23.4396
1546.7025	1562.2687	69.3237	23.4396
1546.7025	1564.2662	69.3237	23.4396
1547.7789	1564.2662	69.3237	23.4396
1547.2407	1564.2662	69.4736	23.4396
1546.7025	1563.2674	69.1738	23.4396
1548.3171	1564.2662	69.1738	23.4396
1548.3171	1564.2662	69.1738	23.4396
1548.8553	1564.2662	69.4736	23.4396
1549.9316	1564.2662	69.3237	23.4396
1549.3934	1565.2649	69.3237	23.4396
1551.0080	1564.7655	69.4736	23.4396
1549.9316	1565.2649	69.6234	23.4396
1549.9316	1564.2662	69.4736	23.4396
1551.5462	1564.7655	69.4736	23.4396
1552.0843	1565.7642	69.3237	23.4396
1551.0080	1565.7642	69.3237	23.4396
1550.4698	1565.2649	69.3237	23.4396
1552.0843	1565.7642	69.3237	23.4396
1553.1607	1566.2636	69.3237	23.4396
1552.6225	1566.7630	69.6234	23.4396
1552.6225	1566.2636	69.6234	23.4396
1553.1607	1566.2636	69.4736	23.4396
1554.2371	1566.2636	69.6234	23.4396
1553.1607	1566.7630	69.3237	23.4396
1553.1607	1566.7630	69.4736	23.4396
1554.7752	1566.7630	69.4736	23.4396
1555.3134	1566.7630	69.6234	23.4396
1555.8516	1567.7617	69.1738	23.4396
1555.3134	1566.7630	69.4736	23.4396
1555.3134	1567.7617	69.3237	23.4396
1555.8516	1566.2636	69.3237	23.4396
1556.3898	1568.2610	69.6234	23.4396
1555.8516	1567.7617	69.6234	23.4396
1554.7752	1566.7630	69.4736	23.4396
1555.8516	1567.2623	69.7733	23.4396
1556.9279	1567.2623	69.4736	23.4396
1556.3898	1567.2623	69.6234	23.3133
1556.3898	1567.2623	69.4736	23.3133
1556.9279	1566.7630	69.4736	23.3133
1557.4661	1567.2623	69.6234	23.3133
1556.9279	1566.7630	69.4736	23.3133
1556.3898	1566.7630	69.3237	23.3133
1556.3898	1566.2636	69.6234	23.3133
1556.9279	1566.7630	69.3237	23.3133
1556.9279	1566.2636	69.4736	23.3133
1555.3134	1565.7642	69.1738	23.3133
1555.8516	1564.7655	69.3237	23.3133
1556.3898	1565.2649	69.3237	23.3133
1556.3898	1565.2649	69.3237	23.3133
1556.3898	1564.7655	69.4736	23.3133
1556.3898	1564.2662	69.4736	23.3133
1556.3898	1563.7668	69.1738	23.3133
1556.3898	1564.2662	69.4736	23.3133
1555.8516	1563.7668	69.1738	23.3133
1555.8516	1562.7681	69.1738	23.3133
1556.3898	1562.7681	69.1738	23.3133
1555.8516	1562.7681	69.3237	23.3133
1554.7752	1562.7681	69.3237	23.3133
1554.2371	1560.7706	69.0239	23.3133
1554.7752	1560.7706	69.3237	23.3133
1555.3134	1561.2700	69.3237	23.3133
1554.2371	1560.2713	69.1738	23.3133
1554.2371	1559.7719	69.1738	23.3133
1553.1607	1558.7732	69.3237	23.3133
1554.2371	1558.2738	69.1738	23.3133
1553.6989	1558.2738	69.1738	23.3133
1552.0843	1557.2751	69.0239	23.3133
1552.6225	1557.2751	69.0239	23.3133
1552.6225	1556.7757	68.8740	23.3133
1552.0843	1556.2764	69.0239	23.3133
1551.0080	1556.7757	69.0239	23.3133
1550.4698	1555.2777	68.8740	23.3133
1551.0080	1555.2777	69.0239	23.3133
1550.4698	1553.2802	69.0239	23.3133
1549.9316	1553.7796	69.0239	23.3133
1549.9316	1553.7796	68.8740	23.3133
1550.4698	1553.2802	68.8740	23.3133
1549.9316	1552.7809	68.7241	23.3133
1548.3171	1552.2815	68.7241	23.3133
1548.3171	1551.7821	68.2744	23.3133
1548.3171	1551.2828	68.8740	23.3133
1548.3171	1551.2828	68.8740	23.3133
1546.7025	1549.7847	68.8740	23.3133
1546.1644	1549.2853	68.7241	23.3133
1547.2407	1548.7860	68.7241	23.3133
1547.2407	1549.2853	68.7241	23.3133
1545.6262	1547.7873	68.4243	23.3133
1545.6262	1546.7885	68.7241	23.3133
1544.5498	1547.7873	68.5742	23.3133
1545.6262	1546.7885	68.7241	23.3133
1544.5498	1545.7898	68.7241	23.3133
1544.0116	1545.7898	68.5742	23.3133
1543.4735	1544.7911	68.4243	23.3133
1542.3971	1544.2917	68.5742	23.3133
1543.4735	1544.2917	68.4243	23.3133
1541.8589	1543.7924	68.5742	23.3133
1541.8589	1542.2943	68.5742	23.3133
1542.3971	1541.2956	68.2744	23.3133
1540.7826	1542.2943	68.4243	23.3133
1539.7062	1540.7962	68.4243	23.3133
1539.7062	1540.7962	68.2744	23.3133
1539.1680	1540.2968	68.1245	23.3133
1540.2444	1539.2981	68.2744	23.3133
1538.6298	1538.7988	68.2744	23.3133
1538.6298	1538.2994	68.1245	23.3133
1538.0917	1536.8013	68.2744	23.3133
1538.6298	1538.2994	68.5742	23.1329
1536.4771	1536.8013	68.1245	23.1329
1537.0153	1535.8026	68.1245	23.1329
1536.4771	1535.3032	67.9746	23.1329
1536.4771	1534.8039	68.1245	23.1329
1535.4008	1533.8052	68.1245	23.1329
1534.3244	1532.3071	68.1245	23.1329
1534.3244	1532.3071	68.1245	23.1329
1534.3244	1532.3071	68.1245	23.1329
1533.2481	1531.8077	68.1245	23.1329
1532.7099	1530.8090	67.8247	23.1329
1533.2481	1530.8090	67.8247	23.1329
1532.1717	1528.8116	67.8247	23.1329
1531.0953	1528.3122	67.9746	23.1329
1530.5572	1527.3135	67.8247	23.1329
1530.0190	1527.3135	67.6748	23.1329
1530.0190	1527.3135	67.6748	23.1329
1529.4808	1525.8154	67.9746	23.1329
1528.4044	1524.8167	67.6748	23.1329
1527.3281	1524.3173	67.5249	23.1329
1527.8663	1523.3186	67.5249	23.1329
1526.7899	1522.8192	67.6748	23.1329
1525.1754	1522.3199	67.5249	23.1329
1525.1754	1520.3224	67.5249	23.1329
1525.1754	1520.3224	67.3750	23.1329
1523.5608	1519.8231	67.3750	23.1329
1523.0226	1518.8243	67.5249	23.1329
1523.0226	1518.3250	67.5249	23.1329
1521.9463	1518.3250	67.3750	23.1329
1521.9463	1517.3263	66.9254	23.1329
1520.3317	1515.8282	67.3750	23.1329
1520.3317	1514.8295	67.0753	23.1329
1519.2554	1514.3301	67.0753	23.1329
1519.7936	1513.8307	67.0753	23.1329
1518.7172	1513.3314	67.2252	23.1329
1517.6408	1511.3339	67.0753	23.1329
1517.1027	1510.3352	66.9254	23.1329
1517.1027	1510.8346	67.2252	23.1329
1516.0263	1509.8359	67.2252	23.1329
1515.4881	1509.3365	66.9254	23.1329
1514.4118	1508.3378	66.9254	23.1329
1514.9500	1507.3390	66.9254	23.1329
1514.4118	1506.8397	66.9254	23.1329
1513.3354	1506.3403	66.9254	23.1329
1512.2591	1505.3416	66.7755	23.1329
1513.3354	1504.8422	66.7755	23.1329
1512.2591	1504.3429	66.7755	23.1329
1510.6445	1503.3442	66.7755	23.1329
1509.5682	1501.8461	66.6256	23.1329
1510.1063	1501.8461	66.7755	23.1329
1509.5682	1501.3467	66.6256	23.1329
1508.4918	1500.3480	66.7755	23.1329
1507.9536	1499.8486	66.4757	23.1329
1507.9536	1499.3493	66.6256	23.1329
1507.4154	1498.3506	66.3258	23.1329
1506.3391	1497.8512	66.4757	23.1329
1506.3391	1496.3531	66.7755	23.1329
1505.8009	1495.8538	66.1759	23.1329
1505.2627	1495.3544	66.6256	23.1329
1505.2627	1494.8550	66.4757	23.1329
1503.6482	1493.8563	66.3258	23.1329
1503.6482	1493.3570	66.3258	23.1329
1504.1864	1493.3570	66.3258	23.1329
1504.1864	1492.8576	66.4757	23.1329
1502.5718	1491.8589	66.3258	23.1329
1500.9573	1490.3608	66.3258	23.1329
1502.0336	1489.8614	66.3258	23.1329
1502.0336	1490.3608	66.1759	23.1329
1500.9573	1489.3621	66.3258	23.1329
1499.8809	1488.3633	66.0260	23.1329
1500.4191	1487.8640	66.1759	22.9752
1499.3428	1487.3646	66.0260	22.9752
1498.8046	1486.8653	66.1759	22.9752
1497.7282	1486.8653	66.0260	22.9752
1499.8809	1486.3659	66.0260	22.9752
1499.3428	1486.3659	66.1759	22.9752
1497.7282	1485.3672	65.8761	22.9752
1497.7282	1484.3685	66.0260	22.9752
1497.1900	1483.8691	66.0260	22.9752
1497.1900	1482.8704	66.3258	22.9752
1497.1900	1483.3697	66.0260	22.9752
1496.6519	1482.8704	66.0260	22.9752
1496.6519	1481.3723	65.7262	22.9752
1497.1900	1481.8717	65.8761	22.9752
1496.6519	1481.3723	66.0260	22.9752
1495.5755	1480.3736	65.4264	22.9752
1495.5755	1480.3736	66.0260	22.9752
1497.1900	1480.3736	65.8761	22.9752
1495.5755	1480.3736	66.0260	22.9752
1495.0373	1479.8742	65.8761	22.9752
1495.0373	1478.8755	66.0260	22.9752
1496.1137	1478.8755	65.7262	22.9752
1495.0373	1478.3761	66.0260	22.9752
1495.5755	1478.3761	65.8761	22.9752
1494.4991	1477.8768	65.8761	22.9752
1495.0373	1477.3774	66.0260	22.9752
1495.5755	1477.8768	66.0260	22.9752
1494.4991	1477.8768	66.0260	22.9752
1496.1137	1476.8781	66.0260	22.9752
1496.6519	1476.8781	65.7262	22.9752
1495.0373	1477.3774	65.8761	22.9752
1494.4991	1476.8781	65.8761	22.9752
1493.9610	1476.3787	66.0260	22.9752
1495.5755	1476.3787	66.0260	22.9752
1496.1137	1477.3774	65.8761	22.9752
1496.1137	1476.8781	65.8761	22.9752
1495.5755	1476.8781	65.8761	22.9752
1495.5755	1475.8793	65.8761	22.9752
1496.6519	1476.8781	65.8761	22.9752
1496.1137	1476.3787	65.8761	22.9752
1496.1137	1476.3787	66.0260	22.9752
1496.6519	1475.8793	65.7262	22.9752
1496.6519	1476.8781	66.1759	22.9752
1497.7282	1476.3787	65.8761	22.9752
1497.1900	1475.8793	66.0260	22.9752
1497.1900	1476.3787	65.8761	22.9752
1498.2664	1476.3787	65.8761	22.9752
1499.3428	1476.3787	66.1759	22.9752
1498.2664	1476.8781	66.0260	22.9752
1498.8046	1476.3787	66.1759	22.9752
1498.8046	1475.3800	66.0260	22.9752
1499.3428	1476.8781	66.0260	22.9752
1499.3428	1476.3787	66.0260	22.9752
1499.3428	1475.8793	65.8761	22.9752
1499.8809	1477.3774	65.7262	22.9752
1500.9573	1477.3774	66.0260	22.9752
1501.4955	1477.3774	66.0260	22.9752
1500.9573	1477.3774	65.8761	22.9752
1502.0336	1476.8781	65.8761	22.9752
1502.0336	1477.8768	65.8761	22.9752
1502.5718	1478.8755	66.0260	22.9752
1502.0336	1477.8768	65.8761	22.9752
1502.5718	1478.3761	66.0260	22.9752
1504.1864	1478.3761	65.8761	22.9752
1503.6482	1478.8755	65.8761	22.9752
1503.6482	1478.3761	66.0260	22.9752
1503.6482	1479.3749	66.1759	22.9752
1504.1864	1478.3761	66.0260	22.9752
1504.7245	1479.8742	66.0260	22.9752
1504.1864	1479.8742	65.8761	22.9752
1505.2627	1478.3761	66.0260	22.8008
1505.2627	1479.8742	65.5763	22.8008
1505.8009	1479.3749	66.1759	22.8008
1506.3391	1479.8742	66.1759	22.8008
1505.8009	1478.8755	65.8761	22.8008
1506.8773	1479.8742	65.8761	22.8008
1507.4154	1480.3736	65.7262	22.8008
1505.8009	1480.3736	66.0260	22.8008
1506.3391	1479.8742	65.7262	22.8008
1506.8773	1480.3736	65.8761	22.8008
1506.8773	1480.8729	65.8761	22.8008
1506.3391	1480.3736	65.8761	22.8008
1507.4154	1479.3749	65.8761	22.8008
1506.3391	1480.3736	65.7262	22.8008
1507.9536	1480.3736	65.8761	22.8008
1507.4154	1480.3736	66.0260	22.8008
1506.8773	1480.3736	65.8761	22.8008
1506.8773	1479.3749	65.8761	22.8008
1507.9536	1479.3749	65.7262	22.8008
1507.4154	1479.3749	65.8761	22.8008
1506.3391	1478.8755	65.7262	22.8008
1506.8773	1478.8755	65.7262	22.8008
1507.9536	1478.8755	65.5763	22.8008
1506.8773	1478.8755	65.7262	22.8008
1505.2627	1479.3749	65.7262	22.8008
1506.3391	1478.3761	65.7262	22.8008
1506.8773	1476.8781	65.5763	22.8008
1506.8773	1477.3774	65.5763	22.8008
1505.2627	1476.8781	65.8761	22.8008
1504.7245	1476.3787	65.2765	22.8008
1505.2627	1476.3787	65.4264	22.8008
1505.2627	1475.8793	65.7262	22.8008
1504.7245	1475.8793	65.4264	22.8008
1503.6482	1475.3800	65.4264	22.8008
1504.1864	1474.8806	65.2765	22.8008
1503.6482	1474.3813	65.5763	22.8008
1503.1100	1473.8819	65.5763	22.8008
1502.0336	1472.3838	65.5763	22.8008
1501.4955	1472.3838	65.4264	22.8008
1502.5718	1472.3838	65.2765	22.8008
1500.9573	1471.3851	65.2765	22.8008
1500.4191	1470.3864	65.2765	22.8008
1500.4191	1469.8870	65.1266	22.8008
1499.8809	1469.3876	64.9768	22.8008
1498.8046	1469.3876	65.1266	22.8008
1497.7282	1467.3902	65.1266	22.8008
1497.1900	1466.3915	64.9768	22.8008
1497.1900	1466.3915	64.9768	22.8008
1496.6519	1465.8921	65.1266	22.8008
1495.5755	1464.8934	64.6770	22.8008
1494.4991	1464.3940	64.6770	22.8008
1494.4991	1463.3953	64.8269	22.8008
1493.4228	1462.3966	64.9768	22.8008
1492.3464	1461.8972	64.8269	22.8008
1490.7319	1460.3992	64.8269	22.8008
1490.1937	1459.4004	64.5271	22.8008
1490.1937	1458.9011	64.6770	22.8008
1489.6555	1457.9024	64.3772	22.8008
1487.5028	1456.9036	64.5271	22.8008
1487.5028	1456.4043	64.3772	22.8008
1486.9646	1455.4056	64.3772	22.8008
1486.4264	1454.9062	64.2273	22.8008
1485.3501	1452.9088	64.2273	22.8008
1483.7355	1451.4107	64.2273	22.8008
1483.7355	1451.4107	64.0774	22.8008
1482.6592	1450.4120	64.2273	22.8008
1480.5065	1448.9139	64.0774	22.8008
1480.5065	1448.4145	64.0774	22.8008
1479.9683	1447.9151	63.9275	22.8008
1478.3538	1446.4171	63.7776	22.8008
1477.8156	1445.4183	63.9275	22.6605
1477.2774	1443.4209	63.7776	22.6605
1476.7392	1442.9215	63.9275	22.6605
1475.1247	1441.9228	63.6277	22.6605
1474.0483	1440.9241	63.7776	22.6605
1472.9720	1439.4260	63.6277	22.6605
1472.9720	1438.9267	63.6277	22.6605
1470.8192	1438.4273	63.7776	22.6605
1469.7429	1436.4299	63.6277	22.6605
1469.7429	1435.9305	63.6277	22.6605
1468.6665	1434.9318	63.4778	22.6605
1467.5902	1433.9331	63.3279	22.6605
1466.5138	1432.9343	63.3279	22.6605
1465.4374	1431.9356	63.3279	22.6605
1465.4374	1430.9369	63.3279	22.6605
1463.8229	1430.4375	63.1780	22.6605
1462.7466	1428.9394	63.3279	22.6605
1462.2084	1427.4414	63.1780	22.6605
1461.6702	1426.4426	62.8782	22.6605
1460.5938	1425.9433	63.1780	22.6605
1459.5175	1424.4452	63.3279	22.6605
1458.9793	1424.4452	63.0281	22.6605
1457.9029	1422.4478	62.8782	22.6605
1457.9029	1421.9484	63.0281	22.6605
1457.9029	1421.9484	63.0281	22.6605
1456.2884	1420.9497	62.8782	22.6605
1455.7502	1419.9510	62.7284	22.6605
1455.7502	1419.4516	62.7284	22.6605
1454.6739	1418.4529	62.8782	22.6605
1453.0593	1417.9535	62.7284	22.6605
1452.5211	1416.4554	62.7284	22.6605
1452.5211	1414.9574	62.8782	22.6605
1451.9830	1416.4554	62.8782	22.6605
1451.4448	1414.4580	62.8782	22.6605
1449.8302	1413.9586	62.8782	22.6605
1450.3684	1413.4593	62.5785	22.6605
1449.8302	1412.4606	62.5785	22.6605
1449.2921	1412.4606	62.8782	22.6605
1449.2921	1411.4618	62.4286	22.6605
1448.7539	1410.9625	62.5785	22.6605
1449.2921	1410.9625	62.5785	22.6605
1448.2157	1410.4631	62.5785	22.6605
1447.6775	1409.4644	62.5785	22.6605
1446.6012	1408.4657	62.2787	22.6605
1447.6775	1408.9650	62.4286	22.6605
1447.1394	1407.9663	62.5785	22.6605
1446.0630	1408.4657	62.5785	22.6605
1445.5248	1407.4669	62.2787	22.6605
1446.0630	1405.4695	62.4286	22.6605
1446.6012	1406.4682	62.7284	22.6605
1444.9866	1405.9689	62.5785	22.6605
1445.5248	1405.4695	62.4286	22.6605
1446.0630	1405.4695	62.7284	22.6605
1445.5248	1404.4708	62.5785	22.6605
1444.9866	1404.4708	62.4286	22.6605
1444.9866	1404.4708	62.4286	22.6605
1444.9866	1404.9701	62.4286	22.6605
1446.0630	1403.9714	62.4286	22.6605
1445.5248	1403.9714	62.4286	22.6605
1444.4485	1402.9727	62.5785	22.6605
1444.4485	1402.4733	62.5785	22.6605
1444.9866	1402.9727	62.5785	22.6605
1444.4485	1402.4733	62.5785	22.6605
1444.4485	1400.9753	62.2787	22.6605
1443.3721	1401.9740	62.4286	22.6605
1444.9866	1401.4746	62.4286	22.6605
1444.9866	1400.9753	62.4286	22.6605
1444.4485	1401.4746	62.5785	22.6605
1443.9103	1400.4759	62.4286	22.6605
1444.4485	1400.4759	62.4286	22.6605
1444.9866	1399.9765	62.8782	22.5589
1444.4485	1400.4759	62.5785	22.5589
1444.4485	1399.4772	62.4286	22.5589
1444.9866	1399.4772	62.7284	22.5589
1443.3721	1398.9778	62.5785	22.5589
1443.3721	1397.9791	62.4286	22.5589
1443.3721	1398.4785	62.5785	22.5589
1444.4485	1398.4785	62.5785	22.5589
1444.4485	1397.9791	62.4286	22.5589
1442.8339	1396.9804	62.7284	22.5589
1443.3721	1395.4823	62.4286	22.5589
1443.3721	1395.9817	62.5785	22.5589
1443.3721	1395.9817	62.4286	22.5589
1443.9103	1395.9817	62.7284	22.5589
1442.8339	1394.9829	62.4286	22.5589
1442.8339	1394.4836	62.5785	22.5589
1442.2957	1394.4836	62.4286	22.5589
1442.2957	1393.4849	62.2787	22.5589
1441.2194	1392.4861	62.4286	22.5589
1442.2957	1392.9855	62.2787	22.5589
1441.2194	1392.4861	62.7284	22.5589
1440.6812	1391.4874	62.5785	22.5589
1441.2194	1390.9881	62.4286	22.5589
1440.1430	1390.9881	62.4286	22.5589
1441.2194	1389.4900	62.4286	22.5589
1439.6048	1389.4900	62.2787	22.5589
1438.5285	1387.9919	62.2787	22.5589
1437.4521	1387.9919	62.2787	22.5589
1438.5285	1387.4925	62.2787	22.5589
1438.5285	1386.4938	62.1288	22.5589
1436.9139	1385.9944	62.4286	22.5589
1436.3758	1385.4951	62.2787	22.5589
1436.9139	1384.4964	61.9789	22.5589
1435.8376	1384.4964	62.2787	22.5589
1435.2994	1382.9983	62.1288	22.5589
1434.2230	1381.5002	62.4286	22.5589
1434.7612	1381.5002	62.1288	22.5589
1433.6849	1381.0008	62.2787	22.5589
1432.6085	1379.5028	62.1288	22.5589
1431.5321	1378.5040	61.9789	22.5589
1432.0703	1378.0047	62.1288	22.5589
1431.5321	1376.0072	61.9789	22.5589
1430.4558	1376.5066	61.8290	22.5589
1430.4558	1375.5079	61.9789	22.5589
1428.3031	1374.5092	61.9789	22.5589
1428.3031	1373.0111	61.8290	22.5589
1427.7649	1372.5117	61.8290	22.5589
1425.6122	1371.5130	61.6791	22.5589
1425.0740	1370.5143	61.5292	22.5589
1425.0740	1369.5156	61.6791	22.5589
1424.5358	1369.5156	61.5292	22.5589
1423.4595	1368.0175	61.6791	22.5589
1421.8449	1366.5194	61.3793	22.5589
1422.3831	1366.0200	61.5292	22.5589
1421.3067	1365.5207	61.5292	22.5589
1419.1540	1364.5220	61.5292	22.5589
1419.1540	1362.5245	61.3793	22.5589
1418.0777	1363.0239	61.2294	22.5589
1418.0777	1361.5258	61.2294	22.5589
1417.0013	1360.5271	61.2294	22.5589
1416.4631	1359.0290	61.2294	22.5589
1416.4631	1358.5296	61.0795	22.5589
1415.3868	1357.5309	61.0795	22.5589
1414.3104	1357.0315	61.2294	22.5589
1412.6959	1355.5335	61.0795	22.5589
1412.6959	1355.0341	61.0795	22.5589
1412.6959	1355.0341	60.9296	22.5589
1411.0813	1353.5360	60.9296	22.5589
1410.0050	1352.5373	60.9296	22.5589
1410.0050	1351.5386	61.0795	22.5589
1410.0050	1351.5386	60.9296	22.4610
1408.9286	1350.0405	60.9296	22.4610
1407.3141	1349.5411	60.9296	22.4610
1406.2377	1348.0431	60.9296	22.4610
1406.2377	1348.5424	60.9296	22.4610
1406.2377	1347.5437	60.9296	22.4610
1404.6232	1346.5450	60.4800	22.4610
1405.1614	1345.5463	60.4800	22.4610
1405.1614	1344.5475	60.6298	22.4610
1404.0850	1344.5475	60.6298	22.4610
1403.5468	1344.0482	60.6298	22.4610
1403.0086	1342.5501	60.3301	22.4610
1403.0086	1342.0507	60.4800	22.4610
1404.0850	1341.5514	60.3301	22.4610
1401.9323	1341.5514	60.4800	22.4610
1401.9323	1339.5539	60.1802	22.4610
1401.3941	1339.5539	60.4800	22.4610
1401.3941	1339.5539	60.4800	22.4610
1399.7796	1339.0546	60.6298	22.4610
1399.7796	1338.5552	60.3301	22.4610
1399.2414	1337.0571	60.3301	22.4610
1399.7796	1337.0571	60.1802	22.4610
1399.2414	1336.5578	60.3301	22.4610
1397.6269	1335.5590	60.1802	22.4610
1397.6269	1335.0597	60.1802	22.4610
1398.1650	1335.0597	60.1802	22.4610
1397.0887	1334.0610	60.3301	22.4610
1395.4741	1333.5616	60.0303	22.4610
1395.4741	1332.5629	60.1802	22.4610
1396.0123	1332.0635	60.0303	22.4610
1396.0123	1332.0635	60.1802	22.4610
1394.3978	1330.5654	60.0303	22.4610
1393.3214	1330.0661	59.7305	22.4610
1393.3214	1330.0661	59.7305	22.4610
1393.3214	1329.5667	60.1802	22.4610
1389.5542	1328.5680	59.8804	22.4610
1391.1687	1327.0699	59.8804	22.4610
1391.1687	1326.5706	59.8804	22.4610
1390.6305	1326.5706	59.8804	22.4610
1389.5542	1325.5718	59.7305	22.4610
1387.9396	1323.5744	59.5806	22.4610
1388.4778	1323.5744	59.5806	22.4610
1387.4014	1322.5757	59.7305	22.4610
1386.3251	1321.5770	59.4307	22.4610
1385.2487	1319.5795	59.2808	22.4610
1385.7869	1320.0789	59.4307	22.4610
1384.1724	1319.0802	59.2808	22.4610
1383.6342	1318.0814	59.2808	22.4610
1380.9433	1317.0827	59.2808	22.4610
1381.4815	1315.5846	59.2808	22.4610
1379.8669	1314.5859	59.2808	22.4610
1380.4051	1313.0878	59.1309	22.4610
1377.7142	1312.5885	59.1309	22.4610
1376.0997	1310.5910	58.9810	22.4610
1375.5615	1310.0917	58.9810	22.4610
1375.0233	1308.5936	58.9810	22.4610
1373.4088	1307.0955	58.8311	22.4610
1372.3324	1305.0981	58.6812	22.4610
1370.7179	1304.0993	58.5313	22.4610
1370.1797	1303.1006	58.6812	22.4610
1367.4888	1301.1032	58.5313	22.4610
1366.9506	1299.1057	58.3814	22.4610
1365.3361	1298.1070	58.5313	22.4610
1364.2597	1297.1083	58.5313	22.4610
1362.1070	1295.1109	58.0817	22.4610
1360.4925	1293.1134	58.2316	22.4610
1359.4161	1291.1160	58.0817	22.4610
1357.2634	1290.6166	58.0817	22.4610
1355.1107	1288.6192	57.9318	22.4610
1354.0343	1286.1224	57.7819	22.4610
1352.9580	1284.6243	57.7819	22.3384
1350.2671	1282.6268	57.7819	22.3384
1348.6525	1280.6294	57.6320	22.3384
1346.4998	1279.1313	57.3322	22.3384
1345.4235	1276.6345	57.3322	22.3384
1343.8089	1274.6371	57.3322	22.3384
1340.5798	1273.1390	57.1823	22.3384
1337.8889	1270.6422	57.1823	22.3384
1337.3508	1269.1441	57.0324	22.3384
1335.7362	1266.6473	57.0324	22.3384
1334.1217	1264.6499	56.8825	22.3384
1330.3544	1262.1531	56.7326	22.3384
1328.7399	1259.6563	56.7326	22.3384
1326.0490	1257.6588	56.5827	22.3384
1324.4345	1256.1607	56.5827	22.3384
1322.2817	1252.6652	56.2829	22.3384
1320.1290	1250.1684	56.2829	22.3384
1317.4381	1248.6703	56.1330	22.3384
1315.8236	1246.6729	56.1330	22.3384
1313.1327	1244.1761	55.5335	22.3384
1310.9800	1240.6806	55.6834	22.3384
1308.2891	1239.6819	55.3836	22.3384
1306.1364	1237.6844	55.5335	22.3384
1302.9073	1234.6883	55.3836	22.3384
1300.2164	1231.6921	55.2337	22.3384
1299.1400	1229.6946	55.3836	22.3384
1297.5255	1227.6972	55.2337	22.3384
1293.2201	1224.7010	55.0838	22.3384
1292.1437	1221.7049	54.9339	22.3384
1289.4528	1219.7074	54.7840	22.3384
1287.3001	1217.7100	54.6341	22.3384
1283.5328	1214.2145	54.3343	22.3384
1281.9183	1211.2183	54.6341	22.3384
1280.3038	1209.7202	54.4842	22.3384
1278.1510	1206.7241	54.4842	22.3384
1274.3838	1205.2260	54.1844	22.3384
1272.2311	1201.7305	54.0345	22.3384
1270.6165	1198.7343	53.8846	22.3384
1267.9256	1196.7369	53.7348	22.3384
1264.6966	1195.2388	53.7348	22.3384
1262.5439	1192.7420	53.5849	22.3384
1260.3911	1189.2465	53.5849	22.3384
1259.3148	1187.2490	53.4350	22.3384
1255.0093	1185.2516	53.2851	22.3384
1250.7039	1181.7561	53.1352	22.3384
1250.1657	1179.7586	52.9853	22.3384
1248.5512	1177.2618	52.8354	22.3384
1245.8603	1175.7637	52.9853	22.3384
1243.1694	1172.7676	52.5356	22.3384
1241.0167	1169.7714	52.6855	22.3384
1239.4021	1168.2733	52.6855	22.3384
1237.2494	1165.7765	52.5356	22.3384
1234.0204	1162.7804	52.3857	22.3384
1231.3295	1160.7829	52.3857	22.3384
1229.7149	1158.2861	52.2358	22.3384
1227.0240	1155.7893	52.2358	22.3384
1225.4095	1153.7919	51.9360	22.3384
1222.7186	1150.7957	52.2358	22.3384
